fromNode	toNode	weight	direction	fromAltName	toAltName
AT4G03650	AT5G27310	0.290971839015234	undirected	NA	NA
AT4G03650	AT5G63720	0.0969458262206961	undirected	NA	NA
AT4G03650	AT5G60770	0.41478603818561	undirected	NA	NA
AT4G03650	AT5G51930	0.0836393506866008	undirected	NA	NA
AT4G03650	AT5G46810	0.182882250081112	undirected	NA	NA
AT4G03650	AT5G44570	0.0777406521527576	undirected	NA	NA
AT4G03650	AT5G41730	0.106443484867298	undirected	NA	NA
AT4G03650	AT5G40560	0.53940182963206	undirected	NA	NA
AT4G03650	AT5G35880	0.272454427012996	undirected	NA	NA
AT4G03650	AT5G09700	0.350279481092707	undirected	NA	NA
AT4G03650	AT5G06900	0.541317933358415	undirected	NA	NA
AT4G03650	AT3G52830	0.471884573772369	undirected	NA	NA
AT4G03650	AT3G45810	0.332124070102329	undirected	NA	NA
AT4G03650	AT3G45940	0.280544601226818	undirected	NA	NA
AT4G03650	AT3G45500	0.234837611681192	undirected	NA	NA
AT4G03650	AT3G44470	0.0829256357591351	undirected	NA	NA
AT4G03650	AT3G44500	0.237277512108554	undirected	NA	NA
AT4G03650	AT4G28960	0.386864099334501	undirected	NA	NA
AT4G03650	AT4G26820	0.298780525116483	undirected	NA	NA
AT4G03650	AT4G26330	0.0598476438782889	undirected	NA	NA
AT4G03650	AT4G26380	0.02912536557253	undirected	NA	NA
AT4G03650	AT4G23760	0.192250231346775	undirected	NA	NA
AT4G03650	AT4G20530	0.521803868323761	undirected	NA	NA
AT4G03650	AT4G13700	0.270944238490272	undirected	NA	NA
AT4G03650	AT4G07490	0.404498092577572	undirected	NA	NA
AT4G03650	AT4G07550	0.0969084503020218	undirected	NA	NA
AT4G03650	AT4G07640	0.303604428597348	undirected	NA	NA
AT4G03650	AT4G07660	0.394983975498396	undirected	NA	NA
AT4G03650	AT4G03900	0.210900247961903	undirected	NA	NA
AT4G03650	AT4G02480	0.322011661806756	undirected	NA	NA
AT4G03650	AT4G00920	0.160742851806402	undirected	NA	NA
AT4G03650	AT1G22210	0.0699274382600655	undirected	NA	NA
AT4G03650	AT5G35070	0.19474354092317	undirected	NA	NA
AT4G03650	AT1G36920	0.180480390275201	undirected	NA	NA
AT4G03650	AT1G50960	0.0814625048689087	undirected	NA	NA
AT4G03650	AT3G12230	0.431562525273344	undirected	NA	NA
AT4G03650	AT3G11220	0.0371858081745662	undirected	NA	NA
AT4G03650	AT1G31530	0.255712853481529	undirected	NA	NA
AT4G03650	AT1G33320	0.109021815424001	undirected	NA	NA
AT4G03650	AT3G32900	0.138115090464411	undirected	NA	NA
AT4G03650	AT3G30310	0.0558030291494966	undirected	NA	NA
AT4G03650	AT3G30230	0.06694969992757	undirected	NA	NA
AT4G03650	ORF205	0.24935556648794	undirected	NA	NA
AT4G03650	ORF111C	0.487410036417967	undirected	NA	NA
AT4G03650	ORF107H	0.42520016502791	undirected	NA	NA
AT4G03650	AT3G33066	0.485645404300247	undirected	NA	NA
AT4G03650	AT1G43940	0.513330875507127	undirected	NA	NA
AT4G03650	AT1G12490	0.028579938402371	undirected	NA	NA
AT4G03650	AT1G66380	0.289433682594794	undirected	NA	NA
AT4G03650	AT1G79770	0.0439457196985952	undirected	NA	NA
AT4G03650	AT1G35040	0.138253611741192	undirected	NA	NA
AT4G03650	AT1G32670	0.494321376324997	undirected	NA	NA
AT4G03650	AT1G47790	0.118272542804148	undirected	NA	NA
AT4G03650	AT1G42375	0.525099724451102	undirected	NA	NA
AT4G03650	AT1G50160	0.533798676600273	undirected	NA	NA
AT4G03650	AT1G11690	0.122982946785601	undirected	NA	NA
AT4G03650	AT1G54430	0.272404833921326	undirected	NA	NA
AT4G03650	AT2G11560	0.432357856078972	undirected	NA	NA
AT4G03650	AT2G01920	0.0625244532138149	undirected	NA	NA
AT4G03650	AT2G04970	0.0156838891572884	undirected	NA	NA
AT4G03650	AT2G31700	0.506999845025775	undirected	NA	NA
AT4G03650	AT2G07673	0.537369545413874	undirected	NA	NA
AT4G03650	AT2G24920	0.202922350150088	undirected	NA	NA
AT4G03650	AT2G16330	0.506337161803709	undirected	NA	NA
AT4G03650	AT2G11360	0.462324620117595	undirected	NA	NA
AT4G03650	AT2G11390	0.392479498189236	undirected	NA	NA
AT4G03650	AT2G14380	0.413070941764207	undirected	NA	NA
AT4G03650	AT2G25550	0.437698295188025	undirected	NA	NA
AT4G03650	AT2G18640	0.371413955455549	undirected	NA	NA
AT4G03650	AT2G02210	0.364232508394661	undirected	NA	NA
AT4G03650	AT2G07010	0.105285154045149	undirected	NA	NA
AT4G03650	AT2G29620	0.219034043085154	undirected	NA	NA
AT4G03650	AT2G32880	0.0496770535615511	undirected	NA	NA
AT4G03650	NDHG	0.126113894555014	undirected	NA	NA
AT4G03650	ATPI	0.12829021565564	undirected	NA	NA
AT4G03650	AT2G33160	0.200387889998821	undirected	NA	NA
AT4G03650	AT5G39640	0.115459670166997	undirected	NA	NA
AT4G03650	AT3G47260	0.0518464896206487	undirected	NA	NA
AT4G03650	AT3G46390	0.351791751966575	undirected	NA	NA
AT4G03650	AT4G13900	0.0518453114114137	undirected	NA	NA
AT4G03650	AT4G11470	0.0284757496963166	undirected	NA	NA
AT4G03650	AT1G69500	0.0163019564078711	undirected	NA	NA
AT4G03650	AT1G36640	0.0174634991976684	undirected	NA	NA
AT4G03650	AT1G52610	0.0605475449850717	undirected	NA	NA
AT4G03650	AT2G15200	0.111716866380301	undirected	NA	NA
AT4G03650	AT2G16450	0.100524847075395	undirected	NA	NA
AT4G03650	AT1G65360	0.0967316903369819	undirected	NA	NA
AT4G03650	AT1G52010	0.165258716250486	undirected	NA	NA
AT1G22130	AT3G32120	0.0163737839672333	undirected	NA	NA
AT1G22130	AT2G34130	0.0364810833823392	undirected	NA	NA
AT1G22130	AT1G43840	0.0455539262995456	undirected	NA	NA
AT1G22130	AT1G32830	0.0603307769827477	undirected	NA	NA
AT1G22130	AT1G27790	0.0274843167078472	undirected	NA	NA
AT1G22130	AT2G07721	0.0237639973547437	undirected	NA	NA
AT1G22130	AT2G29790	0.118116392067138	undirected	NA	NA
AT1G22130	ORF100A	0.0147458982095317	undirected	NA	NA
AT1G22130	ORF143	0.0752761964947413	undirected	NA	NA
AT1G22130	ORF127	0.0188095173392251	undirected	NA	NA
AT1G22130	NDHF	0.140790903816466	undirected	NA	NA
AT1G22130	RPS14	0.147021368516043	undirected	NA	NA
AT1G22130	AT3G33080	0.139709899262536	undirected	NA	NA
AT1G22130	AT3G29791	0.117074852178054	undirected	NA	NA
AT1G22130	AT1G56530	0.124249404545241	undirected	NA	NA
AT1G22130	AT5G19360	0.0300312602181344	undirected	NA	NA
AT1G22130	AT1G39190	0.0174149370085915	undirected	NA	NA
AT1G22130	AT5G34895	0.1550995359885	undirected	NA	NA
AT1G22130	AT5G34990	0.0116648038157287	undirected	NA	NA
AT1G22130	AT5G29010	0.0746728481507333	undirected	NA	NA
AT1G22130	AT5G27310	0.0480375767806488	undirected	NA	NA
AT1G22130	AT5G63720	0.0132247901126023	undirected	NA	NA
AT1G22130	AT5G60770	0.099836776997876	undirected	NA	NA
AT1G22130	AT5G46810	0.0442155896611714	undirected	NA	NA
AT1G22130	AT5G40560	0.141037148128123	undirected	NA	NA
AT1G22130	AT5G35880	0.0542253540373233	undirected	NA	NA
AT1G22130	AT5G09700	0.0696661509046856	undirected	NA	NA
AT1G22130	AT5G06900	0.145242470524469	undirected	NA	NA
AT1G22130	AT3G52830	0.15655964935854	undirected	NA	NA
AT1G22130	AT3G45810	0.0766307353100192	undirected	NA	NA
AT1G22130	AT3G45940	0.0702622864833967	undirected	NA	NA
AT1G22130	AT3G45500	0.0459567798840394	undirected	NA	NA
AT1G22130	AT3G44470	0.0124617737115152	undirected	NA	NA
AT1G22130	AT3G44500	0.0470269560441622	undirected	NA	NA
AT1G22130	AT4G28960	0.0811609553696975	undirected	NA	NA
AT1G22130	AT4G26820	0.0492020951053653	undirected	NA	NA
AT1G22130	AT4G23760	0.0407122524543017	undirected	NA	NA
AT1G22130	AT4G20530	0.131682459744638	undirected	NA	NA
AT1G22130	AT4G13700	0.054582004539612	undirected	NA	NA
AT1G22130	AT4G07490	0.0927329562591557	undirected	NA	NA
AT1G22130	AT4G07550	0.0105030117537754	undirected	NA	NA
AT1G22130	AT4G07640	0.0774015244739185	undirected	NA	NA
AT1G22130	AT4G07660	0.117076870043726	undirected	NA	NA
AT1G22130	AT4G03900	0.0419844987803174	undirected	NA	NA
AT1G22130	AT4G02480	0.0701473650824945	undirected	NA	NA
AT1G22130	AT4G00920	0.032964227720239	undirected	NA	NA
AT1G22130	AT5G35070	0.0377012100839482	undirected	NA	NA
AT1G22130	AT1G36920	0.0390797561453306	undirected	NA	NA
AT1G22130	AT3G12230	0.0965144509099516	undirected	NA	NA
AT1G22130	AT1G31530	0.0500452756148789	undirected	NA	NA
AT1G22130	AT1G33320	0.0181366871875546	undirected	NA	NA
AT1G22130	AT3G32900	0.0187834969425737	undirected	NA	NA
AT1G22130	ORF205	0.0493449835325961	undirected	NA	NA
AT1G22130	ORF111C	0.107203690783934	undirected	NA	NA
AT1G22130	ORF107H	0.0895946583206778	undirected	NA	NA
AT1G22130	AT3G33066	0.123562907498153	undirected	NA	NA
AT1G22130	AT1G43940	0.157089426070473	undirected	NA	NA
AT1G22130	AT1G66380	0.0806013824479485	undirected	NA	NA
AT1G22130	AT1G35040	0.0232400989612557	undirected	NA	NA
AT1G22130	AT1G32670	0.155528552843847	undirected	NA	NA
AT1G22130	AT1G47790	0.0152865211645836	undirected	NA	NA
AT1G22130	AT1G42375	0.164037402391964	undirected	NA	NA
AT1G22130	AT1G50160	0.140433845135792	undirected	NA	NA
AT1G22130	AT1G11690	0.0150183542006452	undirected	NA	NA
AT1G22130	AT1G54430	0.055025901456662	undirected	NA	NA
AT1G22130	AT2G11560	0.109322490354876	undirected	NA	NA
AT1G22130	AT2G31700	0.121840865065805	undirected	NA	NA
AT1G22130	AT2G07673	0.142443651415106	undirected	NA	NA
AT1G22130	AT2G24920	0.0447606312917964	undirected	NA	NA
AT1G22130	AT2G16330	0.125121928134931	undirected	NA	NA
AT1G22130	AT2G11360	0.107505679205875	undirected	NA	NA
AT1G22130	AT2G11390	0.0930327287150638	undirected	NA	NA
AT1G22130	AT2G14380	0.0931895182272045	undirected	NA	NA
AT1G22130	AT2G25550	0.0971608057947611	undirected	NA	NA
AT1G22130	AT2G18640	0.0991486673262072	undirected	NA	NA
AT1G22130	AT2G02210	0.0643622593547294	undirected	NA	NA
AT1G22130	AT2G07010	0.0188639033091687	undirected	NA	NA
AT1G22130	AT2G29620	0.0416488637406473	undirected	NA	NA
AT1G22130	NDHG	0.0731809044140659	undirected	NA	NA
AT1G22130	ATPI	0.0378177565579064	undirected	NA	NA
AT1G22130	AT2G33160	0.202138036119683	undirected	NA	NA
AT1G22130	AT5G39640	0.0688113506135367	undirected	NA	NA
AT1G22130	AT3G46390	0.127470014192333	undirected	NA	NA
AT1G22130	AT4G13900	0.0164741976361579	undirected	NA	NA
AT1G22130	AT2G15200	0.0280610353696246	undirected	NA	NA
AT1G22130	AT2G16450	0.0846778845626109	undirected	NA	NA
AT1G22130	AT1G65360	0.0369596043997876	undirected	NA	NA
AT1G22130	AT1G52010	0.193119942573444	undirected	NA	NA
AT3G32120	AT3G28120	0.0896691986407558	undirected	NA	NA
AT3G32120	AT3G01080	0.0269604416281159	undirected	NA	NA
AT3G32120	AT1G41797	0.04809652911239	undirected	NA	NA
AT3G32120	AT1G43840	0.408363474735577	undirected	NA	NA
AT3G32120	AT1G27790	0.35684961493467	undirected	NA	NA
AT3G32120	AT2G07721	0.274340387264634	undirected	NA	NA
AT3G32120	AT2G45110	0.0787592290325375	undirected	NA	NA
AT3G32120	AT2G29790	0.031156652986064	undirected	NA	NA
AT3G32120	AT2G02610	0.103633611956344	undirected	NA	NA
AT3G32120	ORF100A	0.133943454951989	undirected	NA	NA
AT3G32120	ORF143	0.195666978082068	undirected	NA	NA
AT3G32120	ORF127	0.228977884093037	undirected	NA	NA
AT3G32120	NDHF	0.355636488114156	undirected	NA	NA
AT3G32120	RPS14	0.289148951914334	undirected	NA	NA
AT3G32120	AT3G33080	0.294883004467318	undirected	NA	NA
AT3G32120	AT3G29791	0.220760241567029	undirected	NA	NA
AT3G32120	AT1G56530	0.244795727887592	undirected	NA	NA
AT3G32120	AT5G19360	0.240780037706075	undirected	NA	NA
AT3G32120	AT1G39190	0.132422793467257	undirected	NA	NA
AT3G32120	AT5G34895	0.234245329724566	undirected	NA	NA
AT3G32120	AT5G34990	0.060238700657068	undirected	NA	NA
AT3G32120	AT5G29010	0.117913402191186	undirected	NA	NA
AT3G32120	AT5G27310	0.185126567484704	undirected	NA	NA
AT3G32120	AT5G63720	0.138589378879311	undirected	NA	NA
AT3G32120	AT5G60770	0.217973765171156	undirected	NA	NA
AT3G32120	AT5G51930	0.0202281012274692	undirected	NA	NA
AT3G32120	AT5G46810	0.17494386435303	undirected	NA	NA
AT3G32120	AT5G44570	0.0318607235311962	undirected	NA	NA
AT3G32120	AT5G41730	0.0353081422884757	undirected	NA	NA
AT3G32120	AT5G40560	0.344576662663342	undirected	NA	NA
AT3G32120	AT5G35880	0.153824852605702	undirected	NA	NA
AT3G32120	AT5G09700	0.231115080305877	undirected	NA	NA
AT3G32120	AT5G06900	0.328858847523675	undirected	NA	NA
AT3G32120	AT3G52830	0.33084380165746	undirected	NA	NA
AT3G32120	AT3G45810	0.210812998372904	undirected	NA	NA
AT3G32120	AT3G45940	0.386593562837425	undirected	NA	NA
AT3G32120	AT3G45500	0.135749163388917	undirected	NA	NA
AT3G32120	AT3G44470	0.0673199781143513	undirected	NA	NA
AT3G32120	AT3G44500	0.120572770993387	undirected	NA	NA
AT3G32120	AT4G28960	0.278634817498568	undirected	NA	NA
AT3G32120	AT4G26820	0.290796722858948	undirected	NA	NA
AT3G32120	AT4G26330	0.0640005397982418	undirected	NA	NA
AT3G32120	AT4G26380	0.171312479360731	undirected	NA	NA
AT3G32120	AT4G23760	0.0672306458899819	undirected	NA	NA
AT3G32120	AT4G20530	0.316601100107778	undirected	NA	NA
AT3G32120	AT4G13700	0.15209045877836	undirected	NA	NA
AT3G32120	AT4G07490	0.409563347998603	undirected	NA	NA
AT3G32120	AT4G07550	0.0706754312026146	undirected	NA	NA
AT3G32120	AT4G07640	0.252715265478013	undirected	NA	NA
AT3G32120	AT4G07660	0.322521037131063	undirected	NA	NA
AT3G32120	AT4G03900	0.220882703517973	undirected	NA	NA
AT3G32120	AT4G02480	0.180647184164078	undirected	NA	NA
AT3G32120	AT4G00920	0.372086539199085	undirected	NA	NA
AT3G32120	AT1G22210	0.0295900366084137	undirected	NA	NA
AT3G32120	AT5G35070	0.123645818527806	undirected	NA	NA
AT3G32120	AT1G36920	0.0444335645579677	undirected	NA	NA
AT3G32120	AT1G50960	0.104563847289193	undirected	NA	NA
AT3G32120	AT3G12230	0.2699853093578	undirected	NA	NA
AT3G32120	AT3G11220	0.0405101158207381	undirected	NA	NA
AT3G32120	AT1G31530	0.208023763186558	undirected	NA	NA
AT3G32120	AT1G33320	0.0331045401489911	undirected	NA	NA
AT3G32120	AT3G32900	0.20005308796655	undirected	NA	NA
AT3G32120	AT3G30310	0.0354875376457589	undirected	NA	NA
AT3G32120	AT3G30230	0.127781116991954	undirected	NA	NA
AT3G32120	ORF205	0.365949300124355	undirected	NA	NA
AT3G32120	ORF111C	0.304772105997085	undirected	NA	NA
AT3G32120	ORF107H	0.39353970079121	undirected	NA	NA
AT3G32120	AT3G33066	0.228891018788984	undirected	NA	NA
AT3G32120	AT1G43940	0.270408067958911	undirected	NA	NA
AT3G32120	AT1G12490	0.0336021941063946	undirected	NA	NA
AT3G32120	AT1G66380	0.118475441837571	undirected	NA	NA
AT3G32120	AT1G79770	0.017660945163449	undirected	NA	NA
AT3G32120	AT1G35040	0.0614913590861384	undirected	NA	NA
AT3G32120	AT1G32670	0.339729972547973	undirected	NA	NA
AT3G32120	AT1G47790	0.0215067134271837	undirected	NA	NA
AT3G32120	AT1G42375	0.300948490538777	undirected	NA	NA
AT3G32120	AT1G50160	0.302356455763216	undirected	NA	NA
AT3G32120	AT1G11690	0.0237623480261913	undirected	NA	NA
AT3G32120	AT1G54430	0.159599977288145	undirected	NA	NA
AT3G32120	AT2G11560	0.197632494067579	undirected	NA	NA
AT3G32120	AT2G04970	0.152070767372859	undirected	NA	NA
AT3G32120	AT2G31700	0.297970935052937	undirected	NA	NA
AT3G32120	AT2G07673	0.340872932152944	undirected	NA	NA
AT3G32120	AT2G24920	0.0898904730646844	undirected	NA	NA
AT3G32120	AT2G16330	0.27359428886356	undirected	NA	NA
AT3G32120	AT2G11360	0.394130973380273	undirected	NA	NA
AT3G32120	AT2G11390	0.173234396805243	undirected	NA	NA
AT3G32120	AT2G14380	0.202824784732112	undirected	NA	NA
AT3G32120	AT2G25550	0.218579021926913	undirected	NA	NA
AT3G32120	AT2G18640	0.186057371265457	undirected	NA	NA
AT3G32120	AT2G02210	0.28724663564727	undirected	NA	NA
AT3G32120	AT2G07010	0.0830079987863076	undirected	NA	NA
AT3G32120	AT2G29620	0.135893198416443	undirected	NA	NA
AT3G32120	AT2G32880	0.0352358520588715	undirected	NA	NA
AT3G32120	NDHG	0.0292581619503539	undirected	NA	NA
AT3G32120	ATPI	0.0720497402617928	undirected	NA	NA
AT3G32120	AT2G33160	0.0963283536615291	undirected	NA	NA
AT3G32120	AT5G39640	0.0495119880745695	undirected	NA	NA
AT3G32120	AT3G47260	0.120817374234496	undirected	NA	NA
AT3G32120	AT3G46390	0.179078126028966	undirected	NA	NA
AT3G32120	AT4G13900	0.1277352108574	undirected	NA	NA
AT3G32120	AT4G11470	0.0194642365852257	undirected	NA	NA
AT3G32120	AT1G36640	0.0154557264098295	undirected	NA	NA
AT3G32120	AT1G52610	0.203342679809886	undirected	NA	NA
AT3G32120	AT2G15200	0.26559623324718	undirected	NA	NA
AT3G32120	AT2G16450	0.0768300006852094	undirected	NA	NA
AT3G32120	AT1G65360	0.024414665223914	undirected	NA	NA
AT3G32120	AT1G52010	0.0603211400104121	undirected	NA	NA
AT2G34130	AT3G28120	0.0216524741527127	undirected	NA	NA
AT2G34130	AT2G29790	0.0125519395397788	undirected	NA	NA
AT2G34130	NDHF	0.0211656487218209	undirected	NA	NA
AT2G34130	RPS14	0.0217181653453913	undirected	NA	NA
AT2G34130	AT3G33080	0.0211456522673572	undirected	NA	NA
AT2G34130	AT3G29791	0.0117336756564849	undirected	NA	NA
AT2G34130	AT1G56530	0.0154577885334804	undirected	NA	NA
AT2G34130	AT5G34895	0.0248091475413245	undirected	NA	NA
AT2G34130	AT5G29010	0.0178381893770322	undirected	NA	NA
AT2G34130	AT5G27310	0.0208761825552908	undirected	NA	NA
AT2G34130	AT5G60770	0.0182840393894285	undirected	NA	NA
AT2G34130	AT5G51930	0.0304031400753133	undirected	NA	NA
AT2G34130	AT5G41730	0.0202023429194519	undirected	NA	NA
AT2G34130	AT5G40560	0.0219172957271166	undirected	NA	NA
AT2G34130	AT5G09700	0.0391171267099964	undirected	NA	NA
AT2G34130	AT5G06900	0.0224566147670312	undirected	NA	NA
AT2G34130	AT3G52830	0.0184102070075265	undirected	NA	NA
AT2G34130	AT3G45810	0.0102592181098612	undirected	NA	NA
AT2G34130	AT3G45940	0.0104670675245436	undirected	NA	NA
AT2G34130	AT4G28960	0.020692280015771	undirected	NA	NA
AT2G34130	AT4G26820	0.0186137127838772	undirected	NA	NA
AT2G34130	AT4G26330	0.0244024448142491	undirected	NA	NA
AT2G34130	AT4G23760	0.0566532869489314	undirected	NA	NA
AT2G34130	AT4G20530	0.0193213639179645	undirected	NA	NA
AT2G34130	AT4G07490	0.0196126496677759	undirected	NA	NA
AT2G34130	AT4G07660	0.0122670522060109	undirected	NA	NA
AT2G34130	AT1G22210	0.0213014106687745	undirected	NA	NA
AT2G34130	AT1G36920	0.0930357621391034	undirected	NA	NA
AT2G34130	AT1G50960	0.0168732300453758	undirected	NA	NA
AT2G34130	AT3G12230	0.0453043412245578	undirected	NA	NA
AT2G34130	AT1G31530	0.0197502209871967	undirected	NA	NA
AT2G34130	AT1G33320	0.0339966038664789	undirected	NA	NA
AT2G34130	AT3G30310	0.033679530984486	undirected	NA	NA
AT2G34130	ORF111C	0.0164303351644831	undirected	NA	NA
AT2G34130	ORF107H	0.0166135037456853	undirected	NA	NA
AT2G34130	AT3G33066	0.0220124391195252	undirected	NA	NA
AT2G34130	AT1G43940	0.0292687483354151	undirected	NA	NA
AT2G34130	AT1G66380	0.0619199822319309	undirected	NA	NA
AT2G34130	AT1G79770	0.0382286439939406	undirected	NA	NA
AT2G34130	AT1G35040	0.0738024434475551	undirected	NA	NA
AT2G34130	AT1G32670	0.0197985454745755	undirected	NA	NA
AT2G34130	AT1G47790	0.083092912793053	undirected	NA	NA
AT2G34130	AT1G42375	0.0262265061052111	undirected	NA	NA
AT2G34130	AT1G50160	0.0199785697395066	undirected	NA	NA
AT2G34130	AT1G11690	0.0940978015255376	undirected	NA	NA
AT2G34130	AT2G11560	0.0177895957895695	undirected	NA	NA
AT2G34130	AT2G01920	0.0536017095692326	undirected	NA	NA
AT2G34130	AT2G31700	0.0174466873653914	undirected	NA	NA
AT2G34130	AT2G07673	0.0229393803322761	undirected	NA	NA
AT2G34130	AT2G24920	0.0295452797087992	undirected	NA	NA
AT2G34130	AT2G16330	0.0419392753676915	undirected	NA	NA
AT2G34130	AT2G11360	0.0137457345845982	undirected	NA	NA
AT2G34130	AT2G11390	0.0323548226157743	undirected	NA	NA
AT2G34130	AT2G14380	0.0306939957417445	undirected	NA	NA
AT2G34130	AT2G25550	0.0343216410211147	undirected	NA	NA
AT2G34130	AT2G18640	0.0107592573230588	undirected	NA	NA
AT2G34130	AT2G02210	0.0167798921136508	undirected	NA	NA
AT2G34130	AT2G32880	0.0323902153077814	undirected	NA	NA
AT2G34130	AT2G33160	0.0111871572481017	undirected	NA	NA
AT2G34130	AT3G46390	0.017963145460266	undirected	NA	NA
AT2G34130	AT1G69500	0.0548220337857803	undirected	NA	NA
AT3G28120	AT1G41797	0.0112442426814488	undirected	NA	NA
AT3G28120	AT1G43840	0.185389887724972	undirected	NA	NA
AT3G28120	AT1G27790	0.141090246995411	undirected	NA	NA
AT3G28120	AT2G07721	0.136712088716522	undirected	NA	NA
AT3G28120	AT2G45110	0.0277848627235257	undirected	NA	NA
AT3G28120	AT2G29790	0.0130121584763591	undirected	NA	NA
AT3G28120	AT2G02610	0.101939715744019	undirected	NA	NA
AT3G28120	ORF100A	0.0604892911268586	undirected	NA	NA
AT3G28120	ORF143	0.121015446770515	undirected	NA	NA
AT3G28120	ORF127	0.175456434377165	undirected	NA	NA
AT3G28120	NDHF	0.185091323087753	undirected	NA	NA
AT3G28120	RPS14	0.157792054014518	undirected	NA	NA
AT3G28120	AT3G33080	0.171142339100359	undirected	NA	NA
AT3G28120	AT3G29791	0.117334685817476	undirected	NA	NA
AT3G28120	AT1G56530	0.126858104850095	undirected	NA	NA
AT3G28120	AT5G19360	0.115995963301709	undirected	NA	NA
AT3G28120	AT1G39190	0.11903346966185	undirected	NA	NA
AT3G28120	AT5G34895	0.12444246375216	undirected	NA	NA
AT3G28120	AT5G34990	0.0229597417227205	undirected	NA	NA
AT3G28120	AT5G29010	0.0986658680352833	undirected	NA	NA
AT3G28120	AT5G27310	0.222836914424218	undirected	NA	NA
AT3G28120	AT5G63720	0.124925631819716	undirected	NA	NA
AT3G28120	AT5G60770	0.17086260977908	undirected	NA	NA
AT3G28120	AT5G51930	0.0840605408499929	undirected	NA	NA
AT3G28120	AT5G46810	0.0654090603126129	undirected	NA	NA
AT3G28120	AT5G44570	0.0342174992224984	undirected	NA	NA
AT3G28120	AT5G41730	0.0815157664133015	undirected	NA	NA
AT3G28120	AT5G40560	0.180184541684991	undirected	NA	NA
AT3G28120	AT5G35880	0.110328951469271	undirected	NA	NA
AT3G28120	AT5G09700	0.260551986744986	undirected	NA	NA
AT3G28120	AT5G06900	0.172627592729744	undirected	NA	NA
AT3G28120	AT3G52830	0.152311076864032	undirected	NA	NA
AT3G28120	AT3G45810	0.150072180487475	undirected	NA	NA
AT3G28120	AT3G45940	0.176910866088795	undirected	NA	NA
AT3G28120	AT3G45500	0.0876611227547743	undirected	NA	NA
AT3G28120	AT3G44470	0.027540772252273	undirected	NA	NA
AT3G28120	AT3G44500	0.0696683741842221	undirected	NA	NA
AT3G28120	AT4G28960	0.231640892937094	undirected	NA	NA
AT3G28120	AT4G26820	0.240918283644929	undirected	NA	NA
AT3G28120	AT4G26330	0.357508190530389	undirected	NA	NA
AT3G28120	AT4G26380	0.120089054705569	undirected	NA	NA
AT3G28120	AT4G23760	0.127349066037558	undirected	NA	NA
AT3G28120	AT4G20530	0.168404325473765	undirected	NA	NA
AT3G28120	AT4G13700	0.134089415014063	undirected	NA	NA
AT3G28120	AT4G07490	0.225937964926732	undirected	NA	NA
AT3G28120	AT4G07550	0.0358911611969666	undirected	NA	NA
AT3G28120	AT4G07640	0.10327321804404	undirected	NA	NA
AT3G28120	AT4G07660	0.141512033527488	undirected	NA	NA
AT3G28120	AT4G03900	0.11168154404494	undirected	NA	NA
AT3G28120	AT4G02480	0.11858092047836	undirected	NA	NA
AT3G28120	AT4G00920	0.160156319354214	undirected	NA	NA
AT3G28120	AT1G22210	0.110327283413593	undirected	NA	NA
AT3G28120	AT5G35070	0.0761672992199107	undirected	NA	NA
AT3G28120	AT1G36920	0.151983451744777	undirected	NA	NA
AT3G28120	AT1G50960	0.296718571784369	undirected	NA	NA
AT3G28120	AT3G12230	0.243168939637055	undirected	NA	NA
AT3G28120	AT3G11220	0.029843131609111	undirected	NA	NA
AT3G28120	AT1G31530	0.154817163454417	undirected	NA	NA
AT3G28120	AT1G33320	0.103063299986948	undirected	NA	NA
AT3G28120	AT3G32900	0.21506710770975	undirected	NA	NA
AT3G28120	AT3G30310	0.340799788671925	undirected	NA	NA
AT3G28120	AT3G30230	0.203812323914972	undirected	NA	NA
AT3G28120	ORF205	0.14151931641132	undirected	NA	NA
AT3G28120	ORF111C	0.184418960297901	undirected	NA	NA
AT3G28120	ORF107H	0.208580620486153	undirected	NA	NA
AT3G28120	AT3G33066	0.159005812534076	undirected	NA	NA
AT3G28120	AT1G43940	0.155582688982012	undirected	NA	NA
AT3G28120	AT1G12490	0.0119563228759958	undirected	NA	NA
AT3G28120	AT1G66380	0.153673441611859	undirected	NA	NA
AT3G28120	AT1G79770	0.161526276102221	undirected	NA	NA
AT3G28120	AT1G35040	0.225290110479454	undirected	NA	NA
AT3G28120	AT1G32670	0.158471924381112	undirected	NA	NA
AT3G28120	AT1G47790	0.132778804860131	undirected	NA	NA
AT3G28120	AT1G42375	0.157855074804432	undirected	NA	NA
AT3G28120	AT1G50160	0.164494086329665	undirected	NA	NA
AT3G28120	AT1G11690	0.193105321546131	undirected	NA	NA
AT3G28120	AT1G54430	0.0998704153800682	undirected	NA	NA
AT3G28120	AT2G11560	0.141831232025039	undirected	NA	NA
AT3G28120	AT2G01920	0.0803731235527135	undirected	NA	NA
AT3G28120	AT2G04970	0.0518476012483186	undirected	NA	NA
AT3G28120	AT2G31700	0.169138995867629	undirected	NA	NA
AT3G28120	AT2G07673	0.180609626300301	undirected	NA	NA
AT3G28120	AT2G24920	0.10988967070791	undirected	NA	NA
AT3G28120	AT2G16330	0.208388282738649	undirected	NA	NA
AT3G28120	AT2G11360	0.188382889579719	undirected	NA	NA
AT3G28120	AT2G11390	0.163412870212639	undirected	NA	NA
AT3G28120	AT2G14380	0.162309537858547	undirected	NA	NA
